"date","gdp_value","value"
"1966-10-01","806.9","3.9"
"1966-10-01","834.9","3.7"
"1966-10-01","834.9","3.8"
"1966-10-01","834.9","3.9"
"1966-10-01","834.8639999999999","3.7"
"1966-10-01","834.8639999999999","3.8"
"1966-10-01","834.8639999999999","3.9"
"1966-10-01","833.302","3.7"
"1966-10-01","833.302","3.8"
"1966-10-01","833.302","3.9"
"1967-01-01","797.7","3.9"
"1967-01-01","797.7","3.8"
"1967-01-01","797.7","3.7"
"1967-01-01","816.9","3.9"
"1967-01-01","816.9","3.8"
"1967-01-01","816.9","3.7"
"1967-01-01","817.5","3.9"
"1967-01-01","817.5","3.8"
"1967-01-01","817.5","3.7"
"1967-01-01","819.3","3.9"
"1967-01-01","819.3","3.8"
"1967-01-01","819.3","3.7"
"1967-01-01","817.9","3.9"
"1967-01-01","817.9","3.8"
"1967-01-01","817.9","3.7"
"1967-01-01","817.8","3.9"
"1967-01-01","817.8","3.8"
"1967-01-01","817.8","3.7"
"1967-01-01","846","3.9"
"1967-01-01","846","3.8"
"1967-01-01","846","3.7"
"1967-01-01","846.046","3.9"
"1967-01-01","846.046","3.8"
"1967-01-01","846.046","3.7"
"1967-01-01","844.17","3.9"
"1967-01-01","844.17","3.8"
"1967-01-01","844.17","3.7"
"1967-04-01","803.8","3.8"
"1967-04-01","803.8","3.7"
"1967-04-01","823","3.8"
"1967-04-01","823","3.7"
"1967-04-01","823.3","3.8"
"1967-04-01","823.3","3.7"
"1967-04-01","823.9","3.8"
"1967-04-01","823.9","3.7"
"1967-04-01","822.5","3.8"
"1967-04-01","822.5","3.7"
"1967-04-01","822.3","3.8"
"1967-04-01","822.3","3.7"
"1967-04-01","851.1","3.8"
"1967-04-01","851.1","3.7"
"1967-04-01","851.058","3.8"
"1967-04-01","851.058","3.7"
"1967-04-01","848.9830000000001","3.8"
"1967-04-01","848.9830000000001","3.7"
"1967-07-01","820.5","3.8"
"1967-07-01","820.5","3.9"
"1967-07-01","838.9","3.8"
"1967-07-01","838.9","3.9"
"1967-07-01","838.7","3.8"
"1967-07-01","838.7","3.9"
"1967-07-01","837.1","3.8"
"1967-07-01","837.1","3.9"
"1967-07-01","837","3.8"
"1967-07-01","837","3.9"
"1967-07-01","866.6","3.8"
"1967-07-01","866.6","3.9"
"1967-07-01","866.6139999999999","3.8"
"1967-07-01","866.6139999999999","3.9"
"1967-07-01","865.2330000000001","3.8"
"1967-07-01","865.2330000000001","3.9"
"1967-10-01","835.3","4"
"1967-10-01","835.3","4.1"
"1967-10-01","835.3","4.2"
"1967-10-01","835.3","4.3"
"1967-10-01","855.6","4"
"1967-10-01","855.6","4.1"
"1967-10-01","855.6","4.2"
"1967-10-01","855.6","4.3"
"1967-10-01","854.7","4"
"1967-10-01","854.7","4.1"
"1967-10-01","854.7","4.2"
"1967-10-01","854.7","4.3"
"1967-10-01","854.4","4"
"1967-10-01","854.4","4.1"
"1967-10-01","854.4","4.2"
"1967-10-01","854.4","4.3"
"1967-10-01","852.8","4"
"1967-10-01","852.8","4.1"
"1967-10-01","852.8","4.2"
"1967-10-01","852.8","4.3"
"1967-10-01","852.7","4"
"1967-10-01","852.7","4.1"
"1967-10-01","852.7","4.2"
"1967-10-01","852.7","4.3"
"1967-10-01","883.2","4"
"1967-10-01","883.2","4.1"
"1967-10-01","883.2","4.2"
"1967-10-01","883.2","4.3"
"1967-10-01","883.201","4"
"1967-10-01","883.201","4.1"
"1967-10-01","883.201","4.2"
"1967-10-01","883.201","4.3"
"1967-10-01","881.439","4"
"1967-10-01","881.439","4.1"
"1967-10-01","881.439","4.2"
"1967-10-01","881.439","4.3"
"1968-01-01","859.6","3.7"
"1968-01-01","859.6","3.6"
"1968-01-01","859.6","3.5"
"1968-01-01","880.6","3.7"
"1968-01-01","880.6","3.6"
"1968-01-01","880.6","3.5"
"1968-01-01","880.5","3.7"
"1968-01-01","880.5","3.6"
"1968-01-01","880.5","3.5"
"1968-01-01","881.4","3.7"
"1968-01-01","881.4","3.6"
"1968-01-01","881.4","3.5"
"1968-01-01","879.9","3.7"
"1968-01-01","879.9","3.6"
"1968-01-01","879.9","3.5"
"1968-01-01","879.8","3.7"
"1968-01-01","879.8","3.6"
"1968-01-01","879.8","3.5"
"1968-01-01","911.1","3.7"
"1968-01-01","911.1","3.6"
"1968-01-01","911.1","3.5"
"1968-01-01","911.135","3.7"
"1968-01-01","911.135","3.6"
"1968-01-01","911.135","3.5"
"1968-01-01","909.387","3.7"
"1968-01-01","909.387","3.6"
"1968-01-01","909.387","3.5"
"1968-04-01","883.7","3.5"
"1968-04-01","904.7","3.5"
"1968-04-01","904.9","3.5"
"1968-04-01","905.7","3.5"
"1968-04-01","904.2","3.5"
"1968-04-01","904.1","3.5"
"1968-04-01","936.3","3.5"
"1968-04-01","936.297","3.5"
"1968-04-01","934.3439999999999","3.5"
"1968-07-01","900.3","3.7"
"1968-07-01","900.3","3.6"
"1968-07-01","900.3","3.7"
"1968-07-01","919.7","3.7"
"1968-07-01","919.7","3.6"
"1968-07-01","919.7","3.7"
"1968-07-01","920.1","3.7"
"1968-07-01","920.1","3.6"
"1968-07-01","920.1","3.7"
"1968-07-01","920.9","3.7"
"1968-07-01","920.9","3.6"
"1968-07-01","920.9","3.7"
"1968-07-01","919.4","3.7"
"1968-07-01","919.4","3.6"
"1968-07-01","919.4","3.7"
"1968-07-01","919.3","3.7"
"1968-07-01","919.3","3.6"
"1968-07-01","919.3","3.7"
"1968-07-01","952.3","3.7"
"1968-07-01","952.3","3.6"
"1968-07-01","952.3","3.7"
"1968-07-01","952.347","3.7"
"1968-07-01","952.347","3.6"
"1968-07-01","952.347","3.7"
"1968-07-01","950.825","3.7"
"1968-07-01","950.825","3.6"
"1968-07-01","950.825","3.7"
"1968-10-01","913.7","3.4"
"1968-10-01","913.7","3.5"
"1968-10-01","913.7","3.6"
"1968-10-01","937.3","3.4"
"1968-10-01","937.3","3.5"
"1968-10-01","937.3","3.6"
"1968-10-01","936.8","3.4"
"1968-10-01","936.8","3.5"
"1968-10-01","936.8","3.6"
"1968-10-01","937.8","3.4"
"1968-10-01","937.8","3.5"
"1968-10-01","937.8","3.6"
"1968-10-01","936.3","3.4"
"1968-10-01","936.3","3.5"
"1968-10-01","936.3","3.6"
"1968-10-01","936.2","3.4"
"1968-10-01","936.2","3.5"
"1968-10-01","936.2","3.6"
"1968-10-01","970.1","3.4"
"1968-10-01","970.1","3.5"
"1968-10-01","970.1","3.6"
"1968-10-01","970.1289999999999","3.4"
"1968-10-01","970.1289999999999","3.5"
"1968-10-01","970.1289999999999","3.6"
"1968-10-01","968.03","3.4"
"1968-10-01","968.03","3.5"
"1968-10-01","968.03","3.6"
"1969-01-01","937.3","3.4"
"1969-01-01","937.3","3.3"
"1969-01-01","959.9","3.4"
"1969-01-01","959.9","3.3"
"1969-01-01","960","3.4"
"1969-01-01","960","3.3"
"1969-01-01","961.9","3.4"
"1969-01-01","961.9","3.3"
"1969-01-01","961","3.4"
"1969-01-01","961","3.3"
"1969-01-01","960.9","3.4"
"1969-01-01","960.9","3.3"
"1969-01-01","995.4","3.4"
"1969-01-01","995.4","3.3"
"1969-01-01","995.419","3.4"
"1969-01-01","995.419","3.3"
"1969-01-01","993.337","3.4"
"1969-01-01","993.337","3.3"
"1969-04-01","951.1","3.4"
"1969-04-01","951.1","3.5"
"1969-04-01","973.7","3.4"
"1969-04-01","973.7","3.5"
"1969-04-01","974.1","3.4"
"1969-04-01","974.1","3.5"
"1969-04-01","977","3.4"
"1969-04-01","977","3.5"
"1969-04-01","976.3","3.4"
"1969-04-01","976.3","3.5"
"1969-04-01","976.1","3.4"
"1969-04-01","976.1","3.5"
"1969-04-01","1011.4","3.4"
"1969-04-01","1011.4","3.5"
"1969-04-01","1011.3610000000001","3.4"
"1969-04-01","1011.3610000000001","3.5"
"1969-04-01","1009.02","3.4"
"1969-04-01","1009.02","3.5"
"1969-07-01","970.7","3.5"
"1969-07-01","970.7","3.6"
"1969-07-01","970.7","3.5"
"1969-07-01","970.7","3.6"
"1969-07-01","993.3","3.5"
"1969-07-01","993.3","3.6"
"1969-07-01","993.3","3.5"
"1969-07-01","993.3","3.6"
"1969-07-01","993.6","3.5"
"1969-07-01","993.6","3.6"
"1969-07-01","993.6","3.5"
"1969-07-01","993.6","3.6"
"1969-07-01","997.2","3.5"
"1969-07-01","997.2","3.6"
"1969-07-01","997.2","3.5"
"1969-07-01","997.2","3.6"
"1969-07-01","996.5","3.5"
"1969-07-01","996.5","3.6"
"1969-07-01","996.5","3.5"
"1969-07-01","996.5","3.6"
"1969-07-01","996.3","3.5"
"1969-07-01","996.3","3.6"
"1969-07-01","996.3","3.5"
"1969-07-01","996.3","3.6"
"1969-07-01","1032","3.5"
"1969-07-01","1032","3.6"
"1969-07-01","1032","3.5"
"1969-07-01","1032","3.6"
"1969-07-01","1032.016","3.5"
"1969-07-01","1032.016","3.6"
"1969-07-01","1032.016","3.5"
"1969-07-01","1032.016","3.6"
"1969-07-01","1029.9560000000001","3.5"
"1969-07-01","1029.9560000000001","3.6"
"1969-07-01","1029.9560000000001","3.5"
"1969-07-01","1029.9560000000001","3.6"
"1969-10-01","978.8","3.7"
"1969-10-01","978.8","3.8"
"1969-10-01","978.8","3.9"
"1969-10-01","1002","3.7"
"1969-10-01","1002","3.8"
"1969-10-01","1002","3.9"
"1969-10-01","1001","3.7"
"1969-10-01","1001","3.8"
"1969-10-01","1001","3.9"
"1969-10-01","1005.3","3.7"
"1969-10-01","1005.3","3.8"
"1969-10-01","1005.3","3.9"
"1969-10-01","1004.6","3.7"
"1969-10-01","1004.6","3.8"
"1969-10-01","1004.6","3.9"
"1969-10-01","1004.5","3.7"
"1969-10-01","1004.5","3.8"
"1969-10-01","1004.5","3.9"
"1969-10-01","1040.7","3.7"
"1969-10-01","1040.7","3.8"
"1969-10-01","1040.7","3.9"
"1969-10-01","1040.741","3.7"
"1969-10-01","1040.741","3.8"
"1969-10-01","1040.741","3.9"
"1969-10-01","1038.147","3.7"
"1969-10-01","1038.147","3.8"
"1969-10-01","1038.147","3.9"
"1970-01-01","989.5","3.9"
"1970-01-01","989.7","3.9"
"1970-01-01","1014","3.9"
"1970-01-01","1013.9","3.9"
"1970-01-01","1018.2","3.9"
"1970-01-01","1017.3","3.9"
"1970-01-01","1017.1","3.9"
"1970-01-01","1053.5","3.9"
"1970-01-01","1053.528","3.9"
"1970-01-01","1051.2","3.9"
"1970-04-01","1003.4","4.6"
"1970-04-01","1003.4","4.7"
"1970-04-01","1003.4","4.8"
"1970-04-01","1003.8","4.6"
"1970-04-01","1003.8","4.7"
"1970-04-01","1003.8","4.8"
"1970-04-01","1029","4.6"
"1970-04-01","1029","4.7"
"1970-04-01","1029","4.8"
"1970-04-01","1029.5","4.6"
"1970-04-01","1029.5","4.7"
"1970-04-01","1029.5","4.8"
"1970-04-01","1034.4","4.6"
"1970-04-01","1034.4","4.7"
"1970-04-01","1034.4","4.8"
"1970-04-01","1033.2","4.6"
"1970-04-01","1033.2","4.7"
"1970-04-01","1033.2","4.8"
"1970-04-01","1033.1","4.6"
"1970-04-01","1033.1","4.7"
"1970-04-01","1033.1","4.8"
"1970-04-01","1070.1","4.6"
"1970-04-01","1070.1","4.7"
"1970-04-01","1070.1","4.8"
"1970-04-01","1070.11","4.6"
"1970-04-01","1070.11","4.7"
"1970-04-01","1070.11","4.8"
"1970-04-01","1067.375","4.6"
"1970-04-01","1067.375","4.7"
"1970-04-01","1067.375","4.8"
"1970-07-01","1022.4","5"
"1970-07-01","1022.8","5"
"1970-07-01","1047.2","5"
"1970-07-01","1047.8","5"
"1970-07-01","1051.9","5"
"1970-07-01","1050.7","5"
"1970-07-01","1050.5","5"
"1970-07-01","1088.5","5"
"1970-07-01","1088.461","5"
"1970-07-01","1086.059","5"
"1970-10-01","1026.1","5.5"
"1970-10-01","1026.1","5.6"
"1970-10-01","1026.1","5.5"
"1970-10-01","1026.1","5.6"
"1970-10-01","1026.4","5.5"
"1970-10-01","1026.4","5.6"
"1970-10-01","1026.4","5.5"
"1970-10-01","1026.4","5.6"
"1970-10-01","1052.3","5.5"
"1970-10-01","1052.3","5.6"
"1970-10-01","1052.3","5.5"
"1970-10-01","1052.3","5.6"
"1970-10-01","1051.3","5.5"
"1970-10-01","1051.3","5.6"
"1970-10-01","1051.3","5.5"
"1970-10-01","1051.3","5.6"
"1970-10-01","1054.2","5.5"
"1970-10-01","1054.2","5.6"
"1970-10-01","1054.2","5.5"
"1970-10-01","1054.2","5.6"
"1970-10-01","1052.9","5.5"
"1970-10-01","1052.9","5.6"
"1970-10-01","1052.9","5.5"
"1970-10-01","1052.9","5.6"
"1970-10-01","1052.7","5.5"
"1970-10-01","1052.7","5.6"
"1970-10-01","1052.7","5.5"
"1970-10-01","1052.7","5.6"
"1970-10-01","1091.5","5.5"
"1970-10-01","1091.5","5.6"
"1970-10-01","1091.5","5.5"
"1970-10-01","1091.5","5.6"
"1970-10-01","1091.462","5.5"
"1970-10-01","1091.462","5.6"
"1970-10-01","1091.462","5.5"
"1970-10-01","1091.462","5.6"
"1970-10-01","1088.608","5.5"
"1970-10-01","1088.608","5.6"
"1970-10-01","1088.608","5.5"
"1970-10-01","1088.608","5.6"
"1971-01-01","1069.4","5.9"
"1971-01-01","1069.4","6"
"1971-01-01","1069.8","5.9"
"1971-01-01","1069.8","6"
"1971-01-01","1096.7","5.9"
"1971-01-01","1096.7","6"
"1971-01-01","1096.8","5.9"
"1971-01-01","1096.8","6"
"1971-01-01","1099.9","5.9"
"1971-01-01","1099.9","6"
"1971-01-01","1098.3","5.9"
"1971-01-01","1098.3","6"
"1971-01-01","1098.1","5.9"
"1971-01-01","1098.1","6"
"1971-01-01","1137.8","5.9"
"1971-01-01","1137.8","6"
"1971-01-01","1137.812","5.9"
"1971-01-01","1137.812","6"
"1971-01-01","1135.156","5.9"
"1971-01-01","1135.156","6"
"1971-04-01","1087.8","5.9"
"1971-04-01","1087.8","6"
"1971-04-01","1087.8","6.1"
"1971-04-01","1088.2","5.9"
"1971-04-01","1088.2","6"
"1971-04-01","1088.2","6.1"
"1971-04-01","1116.8","5.9"
"1971-04-01","1116.8","6"
"1971-04-01","1116.8","6.1"
"1971-04-01","1117.7","5.9"
"1971-04-01","1117.7","6"
"1971-04-01","1117.7","6.1"
"1971-04-01","1120.6","5.9"
"1971-04-01","1120.6","6"
"1971-04-01","1120.6","6.1"
"1971-04-01","1119.1","5.9"
"1971-04-01","1119.1","6"
"1971-04-01","1119.1","6.1"
"1971-04-01","1118.8","5.9"
"1971-04-01","1118.8","6"
"1971-04-01","1118.8","6.1"
"1971-04-01","1159.4","5.9"
"1971-04-01","1159.4","6"
"1971-04-01","1159.4","6.1"
"1971-04-01","1159.355","5.9"
"1971-04-01","1159.355","6"
"1971-04-01","1159.355","6.1"
"1971-04-01","1156.271","5.9"
"1971-04-01","1156.271","6"
"1971-04-01","1156.271","6.1"
"1971-07-01","1108","6"
"1971-07-01","1108","5.9"
"1971-07-01","1108","5.8"
"1971-07-01","1108.4","6"
"1971-07-01","1108.4","5.9"
"1971-07-01","1108.4","5.8"
"1971-07-01","1137.1","6"
"1971-07-01","1137.1","5.9"
"1971-07-01","1137.1","5.8"
"1971-07-01","1137.3","6"
"1971-07-01","1137.3","5.9"
"1971-07-01","1137.3","5.8"
"1971-07-01","1140.8","6"
"1971-07-01","1140.8","5.9"
"1971-07-01","1140.8","5.8"
"1971-07-01","1139.3","6"
"1971-07-01","1139.3","5.9"
"1971-07-01","1139.3","5.8"
"1971-07-01","1139.1","6"
"1971-07-01","1139.1","5.9"
"1971-07-01","1139.1","5.8"
"1971-07-01","1180.3","6"
"1971-07-01","1180.3","5.9"
"1971-07-01","1180.3","5.8"
"1971-07-01","1180.313","6"
"1971-07-01","1180.313","5.9"
"1971-07-01","1180.313","5.8"
"1971-07-01","1177.675","6"
"1971-07-01","1177.675","5.9"
"1971-07-01","1177.675","5.8"
"1971-10-01","1122","5.8"
"1971-10-01","1122","5.9"
"1971-10-01","1122","5.8"
"1971-10-01","1122.3","5.8"
"1971-10-01","1122.3","5.9"
"1971-10-01","1122.3","5.8"
"1971-10-01","1150.9","5.8"
"1971-10-01","1150.9","5.9"
"1971-10-01","1150.9","5.8"
"1971-10-01","1149.8","5.8"
"1971-10-01","1149.8","5.9"
"1971-10-01","1149.8","5.8"
"1971-10-01","1153.1","5.8"
"1971-10-01","1153.1","5.9"
"1971-10-01","1153.1","5.8"
"1971-10-01","1151.7","5.8"
"1971-10-01","1151.7","5.9"
"1971-10-01","1151.7","5.8"
"1971-10-01","1151.4","5.8"
"1971-10-01","1151.4","5.9"
"1971-10-01","1151.4","5.8"
"1971-10-01","1193.6","5.8"
"1971-10-01","1193.6","5.9"
"1971-10-01","1193.6","5.8"
"1971-10-01","1193.585","5.8"
"1971-10-01","1193.585","5.9"
"1971-10-01","1193.585","5.8"
"1971-10-01","1190.297","5.8"
"1971-10-01","1190.297","5.9"
"1971-10-01","1190.297","5.8"
"1972-01-01","1160.5","5.8"
"1972-01-01","1160.5","5.9"
"1972-01-01","1160.9","5.8"
"1972-01-01","1160.9","5.9"
"1972-01-01","1190.1","5.8"
"1972-01-01","1190.1","5.9"
"1972-01-01","1190.2","5.8"
"1972-01-01","1190.2","5.9"
"1972-01-01","1192.5","5.8"
"1972-01-01","1192.5","5.9"
"1972-01-01","1190.6","5.8"
"1972-01-01","1190.6","5.9"
"1972-01-01","1190.1","5.8"
"1972-01-01","1190.1","5.9"
"1972-01-01","1233.8","5.8"
"1972-01-01","1233.8","5.9"
"1972-01-01","1233.807","5.8"
"1972-01-01","1233.807","5.9"
"1972-01-01","1230.609","5.8"
"1972-01-01","1230.609","5.9"
"1972-04-01","1192.1","5.7"
"1972-04-01","1192.1","5.8"
"1972-04-01","1192.1","5.9"
"1972-04-01","1192.5","5.7"
"1972-04-01","1192.5","5.8"
"1972-04-01","1192.5","5.9"
"1972-04-01","1223.5","5.7"
"1972-04-01","1223.5","5.8"
"1972-04-01","1223.5","5.9"
"1972-04-01","1224.4","5.7"
"1972-04-01","1224.4","5.8"
"1972-04-01","1224.4","5.9"
"1972-04-01","1227.5","5.7"
"1972-04-01","1227.5","5.8"
"1972-04-01","1227.5","5.9"
"1972-04-01","1225.9","5.7"
"1972-04-01","1225.9","5.8"
"1972-04-01","1225.9","5.9"
"1972-04-01","1225.6","5.7"
"1972-04-01","1225.6","5.8"
"1972-04-01","1225.6","5.9"
"1972-04-01","1270.1","5.7"
"1972-04-01","1270.1","5.8"
"1972-04-01","1270.1","5.9"
"1972-04-01","1270.122","5.7"
"1972-04-01","1270.122","5.8"
"1972-04-01","1270.122","5.9"
"1972-04-01","1266.369","5.7"
"1972-04-01","1266.369","5.8"
"1972-04-01","1266.369","5.9"
"1972-07-01","1217.3","5.6"
"1972-07-01","1217.3","5.5"
"1972-07-01","1217.7","5.6"
"1972-07-01","1217.7","5.5"
"1972-07-01","1247.6","5.6"
"1972-07-01","1247.6","5.5"
"1972-07-01","1247.8","5.6"
"1972-07-01","1247.8","5.5"
"1972-07-01","1252","5.6"
"1972-07-01","1252","5.5"
"1972-07-01","1249.7","5.6"
"1972-07-01","1249.7","5.5"
"1972-07-01","1249.3","5.6"
"1972-07-01","1249.3","5.5"
"1972-07-01","1293.8","5.6"
"1972-07-01","1293.8","5.5"
"1972-07-01","1293.837","5.6"
"1972-07-01","1293.837","5.5"
"1972-07-01","1290.566","5.6"
"1972-07-01","1290.566","5.5"
"1972-10-01","1256.2","5.6"
"1972-10-01","1256.2","5.7"
"1972-10-01","1256.2","5.6"
"1972-10-01","1256.2","5.5"
"1972-10-01","1256.8","5.6"
"1972-10-01","1256.8","5.7"
"1972-10-01","1256.8","5.6"
"1972-10-01","1256.8","5.5"
"1972-10-01","1287.9","5.6"
"1972-10-01","1287.9","5.7"
"1972-10-01","1287.9","5.6"
"1972-10-01","1287.9","5.5"
"1972-10-01","1286.8","5.6"
"1972-10-01","1286.8","5.7"
"1972-10-01","1286.8","5.6"
"1972-10-01","1286.8","5.5"
"1972-10-01","1289.7","5.6"
"1972-10-01","1289.7","5.7"
"1972-10-01","1289.7","5.6"
"1972-10-01","1289.7","5.5"
"1972-10-01","1287","5.6"
"1972-10-01","1287","5.7"
"1972-10-01","1287","5.6"
"1972-10-01","1287","5.5"
"1972-10-01","1286.6","5.6"
"1972-10-01","1286.6","5.7"
"1972-10-01","1286.6","5.6"
"1972-10-01","1286.6","5.5"
"1972-10-01","1332","5.6"
"1972-10-01","1332","5.7"
"1972-10-01","1332","5.6"
"1972-10-01","1332","5.5"
"1972-10-01","1332.023","5.6"
"1972-10-01","1332.023","5.7"
"1972-10-01","1332.023","5.6"
"1972-10-01","1332.023","5.5"
"1972-10-01","1328.904","5.6"
"1972-10-01","1328.904","5.7"
"1972-10-01","1328.904","5.6"
"1972-10-01","1328.904","5.5"
"1973-01-01","1303.8","4.9"
"1973-01-01","1303.8","5"
"1973-01-01","1304.4","4.9"
"1973-01-01","1304.4","5"
"1973-01-01","1337.2","4.9"
"1973-01-01","1337.2","5"
"1973-01-01","1337.5","4.9"
"1973-01-01","1337.5","5"
"1973-01-01","1338.4","4.9"
"1973-01-01","1338.4","5"
"1973-01-01","1335.5","4.9"
"1973-01-01","1335.5","5"
"1973-01-01","1335.1","4.9"
"1973-01-01","1335.1","5"
"1973-01-01","1380.7","4.9"
"1973-01-01","1380.7","5"
"1973-01-01","1380.68","4.9"
"1973-01-01","1380.68","5"
"1973-01-01","1377.49","4.9"
"1973-01-01","1377.49","5"
"1973-04-01","1333.9","5"
"1973-04-01","1333.9","4.9"
"1973-04-01","1333.9","5"
"1973-04-01","1334.5","5"
"1973-04-01","1334.5","4.9"
"1973-04-01","1334.5","5"
"1973-04-01","1367.7","5"
"1973-04-01","1367.7","4.9"
"1973-04-01","1367.7","5"
"1973-04-01","1369.4","5"
"1973-04-01","1369.4","4.9"
"1973-04-01","1369.4","5"
"1973-04-01","1374.4","5"
"1973-04-01","1374.4","4.9"
"1973-04-01","1374.4","5"
"1973-04-01","1371.9","5"
"1973-04-01","1371.9","4.9"
"1973-04-01","1371.9","5"
"1973-04-01","1371.5","5"
"1973-04-01","1371.5","4.9"
"1973-04-01","1371.5","5"
"1973-04-01","1417.6","5"
"1973-04-01","1417.6","4.9"
"1973-04-01","1417.6","5"
"1973-04-01","1417.595","5"
"1973-04-01","1417.595","4.9"
"1973-04-01","1417.595","5"
"1973-04-01","1413.8870000000002","5"
"1973-04-01","1413.8870000000002","4.9"
"1973-04-01","1413.8870000000002","5"
"1973-07-01","1357.8","4.8"
"1973-07-01","1357.8","4.7"
"1973-07-01","1358.4","4.8"
"1973-07-01","1358.4","4.7"
"1973-07-01","1390.5","4.8"
"1973-07-01","1390.5","4.7"
"1973-07-01","1391.4","4.8"
"1973-07-01","1391.4","4.7"
"1973-07-01","1394.1","4.8"
"1973-07-01","1394.1","4.7"
"1973-07-01","1391.2","4.8"
"1973-07-01","1391.2","4.7"
"1973-07-01","1390.7","4.8"
"1973-07-01","1390.7","4.7"
"1973-07-01","1436.8","4.8"
"1973-07-01","1436.8","4.7"
"1973-07-01","1436.8129999999999","4.8"
"1973-07-01","1436.8129999999999","4.7"
"1973-07-01","1433.838","4.8"
"1973-07-01","1433.838","4.7"
"1973-10-01","1400.7","4.6"
"1973-10-01","1400.7","4.7"
"1973-10-01","1400.7","4.6"
"1973-10-01","1400.7","4.5"
"1973-10-01","1401.2","4.6"
"1973-10-01","1401.2","4.7"
"1973-10-01","1401.2","4.6"
"1973-10-01","1401.2","4.5"
"1973-10-01","1435.3","4.6"
"1973-10-01","1435.3","4.7"
"1973-10-01","1435.3","4.6"
"1973-10-01","1435.3","4.5"
"1973-10-01","1432.3","4.6"
"1973-10-01","1432.3","4.7"
"1973-10-01","1432.3","4.6"
"1973-10-01","1432.3","4.5"
"1973-10-01","1435.3","4.6"
"1973-10-01","1435.3","4.7"
"1973-10-01","1435.3","4.6"
"1973-10-01","1435.3","4.5"
"1973-10-01","1432.3","4.6"
"1973-10-01","1432.3","4.7"
"1973-10-01","1432.3","4.6"
"1973-10-01","1432.3","4.5"
"1973-10-01","1431.8","4.6"
"1973-10-01","1431.8","4.7"
"1973-10-01","1431.8","4.6"
"1973-10-01","1431.8","4.5"
"1973-10-01","1479.1","4.6"
"1973-10-01","1479.1","4.7"
"1973-10-01","1479.1","4.6"
"1973-10-01","1479.1","4.5"
"1973-10-01","1479.069","4.6"
"1973-10-01","1479.069","4.7"
"1973-10-01","1479.069","4.6"
"1973-10-01","1479.069","4.5"
"1973-10-01","1476.289","4.6"
"1973-10-01","1476.289","4.7"
"1973-10-01","1476.289","4.6"
"1973-10-01","1476.289","4.5"
"1974-01-01","1410.4","5.1"
"1974-01-01","1410.4","5"
"1974-01-01","1410.4","5.2"
"1974-01-01","1410.9","5.1"
"1974-01-01","1410.9","5"
"1974-01-01","1410.9","5.2"
"1974-01-01","1446.6","5.1"
"1974-01-01","1446.6","5"
"1974-01-01","1446.6","5.2"
"1974-01-01","1446.5","5.1"
"1974-01-01","1446.5","5"
"1974-01-01","1446.5","5.2"
"1974-01-01","1450","5.1"
"1974-01-01","1450","5"
"1974-01-01","1450","5.2"
"1974-01-01","1447","5.1"
"1974-01-01","1447","5"
"1974-01-01","1447","5.2"
"1974-01-01","1446.5","5.1"
"1974-01-01","1446.5","5"
"1974-01-01","1446.5","5.2"
"1974-01-01","1494.7","5.1"
"1974-01-01","1494.7","5"
"1974-01-01","1494.7","5.2"
"1974-01-01","1494.654","5.1"
"1974-01-01","1494.654","5"
"1974-01-01","1494.654","5.2"
"1974-01-01","1491.2089999999998","5.1"
"1974-01-01","1491.2089999999998","5"
"1974-01-01","1491.2089999999998","5.2"
"1974-04-01","1443.5","5.1"
"1974-04-01","1443.5","5"
"1974-04-01","1444.1","5.1"
"1974-04-01","1444.1","5"
"1974-04-01","1480.2","5.1"
"1974-04-01","1480.2","5"
"1974-04-01","1482.5","5.1"
"1974-04-01","1482.5","5"
"1974-04-01","1487.6","5.1"
"1974-04-01","1487.6","5"
"1974-04-01","1485.3","5.1"
"1974-04-01","1485.3","5"
"1974-04-01","1484.8","5.1"
"1974-04-01","1484.8","5"
"1974-04-01","1534.2","5.1"
"1974-04-01","1534.2","5"
"1974-04-01","1534.22","5.1"
"1974-04-01","1534.22","5"
"1974-04-01","1530.056","5.1"
"1974-04-01","1530.056","5"
"1974-07-01","1473.9","5.5"
"1974-07-01","1473.9","5.3"
"1974-07-01","1474.7","5.5"
"1974-07-01","1474.7","5.3"
"1974-07-01","1510.9","5.5"
"1974-07-01","1510.9","5.3"
"1974-07-01","1511.7","5.5"
"1974-07-01","1511.7","5.3"
"1974-07-01","1514.8","5.5"
"1974-07-01","1514.8","5.3"
"1974-07-01","1514.2","5.5"
"1974-07-01","1514.2","5.3"
"1974-07-01","1513.7","5.5"
"1974-07-01","1513.7","5.3"
"1974-07-01","1563.4","5.5"
"1974-07-01","1563.4","5.3"
"1974-07-01","1563.396","5.5"
"1974-07-01","1563.396","5.3"
"1974-07-01","1560.026","5.5"
"1974-07-01","1560.026","5.3"
"1974-10-01","1504","6"
"1974-10-01","1504","5.9"
"1974-10-01","1504","6.1"
"1974-10-01","1504","6"
"1974-10-01","1504.8","6"
"1974-10-01","1504.8","5.9"
"1974-10-01","1504.8","6.1"
"1974-10-01","1504.8","6"
"1974-10-01","1549.7","6"
"1974-10-01","1549.7","5.9"
"1974-10-01","1549.7","6.1"
"1974-10-01","1549.7","6"
"1974-10-01","1546.8","6"
"1974-10-01","1546.8","5.9"
"1974-10-01","1546.8","6.1"
"1974-10-01","1546.8","6"
"1974-10-01","1551.6","6"
